median_house_value,prediction
159700.0,158070.0
84400.0,90600.0
219000.0,187520.0
184500.0,173680.0
97700.0,133930.0
260300.0,279810.0
276200.0,296520.0
160700.0,144470.0
61500.0,83700.0
60900.0,83590.0
153100.0,186110.0
264300.0,267860.1
378100.0,425220.3
237300.0,210900.0
213500.0,194490.0
388100.0,473420.6
174100.0,177250.0
99600.0,119070.0
134100.0,202110.0
144400.0,120630.0
75300.0,89030.0
500001.0,442080.3
93900.0,111580.0
306000.0,472880.4
245400.0,347940.2
344400.0,407140.2
142700.0,143940.0
222600.0,243790.1
210800.0,202900.0
268400.0,231290.0
162500.0,139670.0
500001.0,388020.3
116700.0,227750.0
68500.0,71900.0
500001.0,435270.4
228000.0,174650.0
308800.0,267810.1
174300.0,205720.0
194000.0,267860.0
143800.0,122840.0
150500.0,119160.0
74600.0,70590.0
118800.0,101610.0
96600.0,79310.0
131000.0,142060.0
132000.0,133850.0
354200.0,207310.0
125000.0,132480.0
162000.0,192070.0
500001.0,426920.7
362800.0,375310.1
500001.0,477910.8
339400.0,291830.1
152500.0,166930.0
60600.0,81830.0
249600.0,264490.0
246900.0,246440.0
182900.0,170430.0
100700.0,112760.0
94300.0,124260.0
222400.0,224940.0
238500.0,266630.1
351900.0,396880.2
105400.0,123140.0
261500.0,181980.0
119400.0,140540.0
158900.0,317360.2
92000.0,102190.0
266900.0,201300.0
191500.0,214330.0
253800.0,193310.0
226500.0,229800.0
113000.0,126660.0
213500.0,243900.0
169200.0,189880.0
226800.0,200890.0
135300.0,163990.0
148900.0,203360.0
148300.0,212040.0
185000.0,347420.0
192200.0,190360.0
225000.0,219620.0
238300.0,222610.0
66400.0,84310.0
500001.0,447300.5
135500.0,194990.0
225000.0,269200.1
500001.0,440670.5
78500.0,120860.0
366000.0,262440.2
68300.0,88070.0
166900.0,165820.0
226000.0,278430.0
500001.0,487560.8
318100.0,338250.0
122200.0,111040.0
357800.0,241790.0
213200.0,218200.0
52600.0,54410.0
313100.0,304270.0
375000.0,207410.0
352800.0,340510.1
243800.0,130220.1
323100.0,228430.0
349300.0,239100.0
161500.0,288050.1
237500.0,237070.2
309200.0,254190.0
498400.0,370880.1
231700.0,323520.0
352100.0,320840.2
259600.0,203340.0
404300.0,366490.2
134500.0,127240.0
412500.0,500001.0
445400.0,418760.2
86700.0,93160.0
72900.0,83370.0
99600.0,97600.0
58700.0,76120.0
156300.0,193960.0
500001.0,409260.3
258300.0,308030.2
341700.0,432840.3
241700.0,290690.2
164800.0,150320.0
451300.0,408160.1
217000.0,205910.0
89100.0,91890.0
409600.0,453160.6
209200.0,239380.0
127200.0,170790.0
430200.0,492810.7
230900.0,397550.4
212300.0,261330.0
159200.0,181220.0
300000.0,255920.0
265300.0,220650.0
130200.0,169240.0
229100.0,263280.0
218300.0,205480.0
142600.0,163170.0
161300.0,147050.0
369300.0,278510.0
203400.0,190770.0
241300.0,321410.0
113500.0,117680.0
223900.0,250070.0
203200.0,228980.0
251500.0,361200.0
162900.0,203910.0
238300.0,280330.0
91300.0,141860.0
85500.0,78170.0
185400.0,239050.0
179200.0,109710.0
185400.0,143240.0
200000.0,233000.0
163500.0,155600.0
136200.0,117670.0
392900.0,375420.3
281300.0,205430.0
172000.0,137600.0
132300.0,202750.0
225000.0,268670.0
106700.0,101760.0
132600.0,201490.0
451100.0,434140.3
162500.0,238580.0
180400.0,159880.0
196100.0,210250.0
85700.0,95450.0
321300.0,359940.0
234500.0,317470.0
256000.0,212970.0
225000.0,338640.0
323000.0,299050.0
182500.0,203320.0
94500.0,119750.0
170800.0,176310.0
283600.0,286600.1
122300.0,100760.0
225000.0,263510.1
129200.0,156130.0
99500.0,94280.0
386400.0,388960.0
100000.0,77780.0
145800.0,110650.0
128600.0,121990.0
397000.0,413060.1
370400.0,312460.1
184800.0,220760.0
264200.0,237650.0
269100.0,318360.0
342800.0,331240.1
166200.0,176240.0
196900.0,207490.0
221800.0,238410.0
227400.0,242900.0
450000.0,413320.1
48000.0,55580.0
167800.0,226570.0
242500.0,232370.0
199400.0,251130.0
129200.0,197260.0
166700.0,151170.0
143300.0,216510.0
194200.0,181910.0
187500.0,98110.0
156000.0,224160.0
204400.0,149140.0
173900.0,158610.0
205100.0,241390.0
174000.0,184260.0
109900.0,113240.0
179500.0,171350.0
280900.0,215260.0
413000.0,354120.1
280200.0,266260.0
225000.0,212960.0
352900.0,243170.0
500001.0,500001.0
281700.0,336170.1
225000.0,183300.0
282700.0,259240.0
157300.0,171910.0
237500.0,220540.0
174800.0,192200.0
168600.0,173980.0
195500.0,171540.0
414800.0,200450.0
248900.0,329990.0
184900.0,189020.0
208300.0,166150.0
234500.0,199850.0
94200.0,109710.0
150700.0,244050.0
191700.0,193660.0
103800.0,102390.0
338800.0,348180.0
400000.0,456700.4
430900.0,239080.0
223000.0,228340.0
112300.0,125070.0
284700.0,264750.0
435200.0,336080.1
234600.0,247950.0
283000.0,281460.0
496400.0,479020.7
281500.0,247880.0
87500.0,54539.7
80800.0,176270.0
137000.0,119220.0
109400.0,81000.0
169600.0,307710.2
140000.0,154910.0
117600.0,167070.0
158800.0,153410.0
111200.0,102900.0
186300.0,197200.0
93400.0,106600.0
133300.0,211300.0
247400.0,142580.0
231300.0,127430.0
72300.0,52640.0
98400.0,107680.0
110600.0,114300.0
184600.0,155760.0
205600.0,206530.0
123100.0,134850.0
127200.0,170770.0
123700.0,196860.0
170700.0,148150.0
345400.0,283670.0
277800.0,261100.1
435200.0,340840.1
96800.0,108140.0
345900.0,468730.9
125000.0,162080.0
138000.0,215070.0
268800.0,162020.0
214600.0,180570.0
147800.0,111890.0
350000.0,163730.0
224600.0,220930.0
391800.0,335970.1
500000.0,427730.4
309900.0,426790.4
500001.0,426800.4
281300.0,445330.0
94300.0,108890.0
90600.0,139560.0
90900.0,97440.0
186800.0,221580.0
364900.0,250950.0
87900.0,108710.0
289500.0,350700.0
111300.0,140450.0
216700.0,210390.0
134500.0,108590.0
212900.0,197800.0
358700.0,341190.0
143400.0,114720.0
291300.0,373630.0
214800.0,210230.0
390500.0,410160.3
72300.0,103670.0
233100.0,202560.0
106300.0,157270.0
233300.0,181850.0
138100.0,139020.0
167800.0,185380.0
409800.0,393980.3
228900.0,252120.0
336400.0,373740.1
371200.0,344340.0
204000.0,221350.0
79000.0,93120.0
183000.0,207340.0
153400.0,195710.0
72200.0,75350.0
148500.0,126920.0
58400.0,70240.0
54200.0,85380.0
250000.0,265960.0
372700.0,405620.1
455400.0,500001.0
92600.0,94200.0
215600.0,233220.0
243600.0,276990.0
162500.0,162360.0
253000.0,289630.0
212500.0,256680.0
330200.0,273720.0
150000.0,153480.0
133100.0,160020.0
97300.0,136210.0
95300.0,71420.0
107200.0,136650.0
89400.0,129390.0
118500.0,120350.0
118300.0,200590.0
116900.0,109580.0
313600.0,258190.0
178100.0,192730.0
175100.0,148940.0
265300.0,261840.0
108000.0,136510.0
500001.0,473330.7
386200.0,284200.0
174800.0,161640.0
212500.0,288210.0
500001.0,454360.6
52300.0,55220.0
181500.0,147110.0
112500.0,131980.0
72300.0,74380.0
114800.0,125860.0
180000.0,180560.0
105600.0,99290.0
149500.0,144140.0
162500.0,142170.0
299200.0,366210.1
99200.0,101180.0
190300.0,198590.0
214600.0,209300.0
154400.0,160710.0
96600.0,158610.0
335600.0,326840.0
314900.0,276010.0
313000.0,357120.0
166300.0,148560.0
172700.0,188790.0
98800.0,146040.0
164000.0,109930.0
191100.0,169430.0
59900.0,80260.0
393900.0,343110.2
161300.0,120470.0
71300.0,102430.0
152000.0,171030.0
72500.0,253530.1
74500.0,68630.0
265100.0,312950.0
170500.0,179180.0
78300.0,101830.0
292600.0,299850.0
472000.0,500001.0
185600.0,192380.0
229100.0,272040.0
187500.0,233980.0
204100.0,144360.0
331000.0,379760.3
77100.0,55880.0
64600.0,55890.0
229600.0,398620.0
98400.0,107900.0
222100.0,239410.0
96000.0,118730.0
374000.0,410520.2
171400.0,169780.0
500001.0,422690.3
239300.0,245970.1
162900.0,190650.0
376100.0,242370.0
160700.0,160820.0
195900.0,203610.0
144100.0,185730.0
289600.0,287070.0
333900.0,250930.0
369400.0,302400.0
98100.0,99230.0
208300.0,155950.0
112500.0,104970.0
166800.0,301500.0
157200.0,131130.0
133000.0,158490.0
79000.0,112650.0
84700.0,117930.0
142600.0,135410.0
76300.0,106680.0
225000.0,343040.0
156300.0,113910.0
500001.0,500001.0
347800.0,370880.1
500001.0,488790.8
145200.0,109220.0
65800.0,75180.0
258700.0,223730.0
112500.0,312320.1
500001.0,481400.7
500001.0,478750.8
137900.0,153860.0
296200.0,316500.2
70300.0,86830.0
209100.0,187790.0
179500.0,258300.0
193800.0,284000.0
90100.0,120330.0
225000.0,150780.0
189800.0,233420.0
103700.0,144500.0
204200.0,190800.0
401800.0,426440.1
208900.0,228830.0
59100.0,109030.0
95500.0,59390.0
156500.0,117740.0
95700.0,104590.0
84000.0,100820.0
371400.0,232620.0
121400.0,179370.0
153100.0,71260.0
302600.0,170650.0
182500.0,187640.0
90000.0,125760.0
283500.0,276030.0
85500.0,128810.0
144900.0,147900.0
353100.0,246480.0
385500.0,427530.1
195100.0,210150.0
143800.0,160080.0
195400.0,202070.0
218100.0,196550.0
227600.0,202040.0
116700.0,93760.0
289500.0,281470.0
330600.0,283050.0
500001.0,416930.2
144100.0,201120.0
125000.0,77500.0
231400.0,223060.0
154300.0,177960.0
500001.0,500001.0
451300.0,472940.4
66300.0,62760.0
173300.0,251100.1
145000.0,146280.0
121200.0,110230.0
161900.0,162850.0
195700.0,240250.0
246700.0,247370.0
269600.0,264860.0
286100.0,244900.0
60900.0,59780.0
259800.0,223030.0
87800.0,140520.0
187500.0,230500.0
63800.0,176800.0
62200.0,64740.0
246900.0,197840.0
146600.0,219920.1
143800.0,223220.0
111500.0,73240.0
230000.0,219800.0
153500.0,125940.0
145200.0,118850.0
53500.0,68870.0
88100.0,74630.0
108300.0,178210.0
71300.0,149470.0
216300.0,190560.0
227900.0,268350.0
500001.0,449580.4
272300.0,263310.1
245600.0,280780.0
209600.0,227900.1
316700.0,466670.8
116600.0,256620.0
226800.0,188110.0
100000.0,131760.0
57100.0,62440.0
99400.0,118710.0
192900.0,239910.1
267300.0,301390.0
75300.0,87970.0
342900.0,178310.0
344700.0,278660.1
120700.0,116460.0
215800.0,202960.0
186200.0,194600.0
256100.0,252300.0
162800.0,145470.0
94400.0,96140.0
135500.0,164480.0
249500.0,262590.0
179500.0,131520.0
500001.0,482770.8
279400.0,277100.0
347700.0,221870.0
55600.0,84140.0
90700.0,101620.0
90100.0,100890.0
247000.0,219210.0
330700.0,371340.0
239900.0,189530.0
254200.0,198520.0
181100.0,245050.0
146900.0,116220.0
191900.0,222960.0
162500.0,183000.0
160200.0,188130.0
198700.0,177810.0
103300.0,153040.0
234100.0,260850.0
93600.0,102010.0
500001.0,273020.0
333500.0,306530.0
163800.0,196190.0
113700.0,109650.0
128200.0,146300.0
350000.0,131500.0
71300.0,89480.0
136400.0,133510.0
348700.0,358020.0
101200.0,104240.0
272600.0,291190.0
210100.0,129020.0
340000.0,306430.0
240100.0,267620.0
384600.0,288650.0
80300.0,91390.0
180500.0,167430.0
159600.0,119480.0
125000.0,107050.0
192900.0,196280.0
293000.0,369280.0
161900.0,177790.0
132600.0,167570.0
195300.0,183120.0
266700.0,322920.2
157700.0,181070.0
263200.0,231120.0
300000.0,387880.0
276900.0,261170.0
200400.0,136160.0
445000.0,239850.0
222400.0,260650.0
100000.0,127020.0
66400.0,71010.0
91300.0,118250.0
93800.0,171600.0
56400.0,70590.0
134000.0,122250.0
129700.0,168110.0
113400.0,91690.0
343500.0,335230.0
225000.0,154980.0
156900.0,186660.0
228800.0,211740.0
380400.0,366740.3
220100.0,249950.0
160400.0,141650.0
157100.0,205490.0
156900.0,218330.0
166600.0,240080.0
162900.0,194240.0
172800.0,141440.0
264500.0,225510.0
110100.0,104270.0
88000.0,96850.0
93600.0,122980.0
438400.0,341370.0
64400.0,106790.0
293900.0,356100.0
187500.0,223700.0
252200.0,294940.0
118600.0,124930.0
171600.0,243810.0
440900.0,398520.3
400000.0,424100.3
466100.0,422600.3
312500.0,293750.1
236800.0,238650.0
356300.0,422710.4
148000.0,154290.0
99200.0,134720.0
144800.0,136800.0
268500.0,234070.0
107900.0,123370.0
500001.0,351650.1
218800.0,238900.1
113600.0,132310.0
63900.0,98940.0
500001.0,437320.6
328500.0,365630.0
202600.0,227060.0
143800.0,103250.0
155700.0,199510.0
117000.0,102900.0
169300.0,149330.0
115400.0,119240.0
341400.0,364450.1
174500.0,165220.0
144100.0,173650.0
400000.0,500001.0
91100.0,166430.0
155100.0,172360.0
100000.0,137720.0
209200.0,252570.0
271700.0,252870.0
500001.0,335160.1
222800.0,203320.0
244700.0,378500.0
94300.0,96980.0
178600.0,223390.0
116900.0,144980.0
381800.0,410800.2
500001.0,369570.2
136400.0,165370.0
120100.0,153660.0
39800.0,57470.0
110000.0,130050.0
209300.0,209450.0
321800.0,392040.2
260400.0,349210.0
145900.0,142700.0
100600.0,115940.0
168600.0,183810.0
82000.0,88670.0
407200.0,341550.2
288400.0,243210.0
179200.0,252370.0
77800.0,99970.0
60200.0,73190.0
138900.0,91180.0
245800.0,211700.0
161700.0,121620.0
350000.0,431040.6
150600.0,226760.0
204400.0,157080.0
141700.0,151930.0
81300.0,90959.8
67300.0,77270.0
252900.0,322360.1
135000.0,148310.0
231000.0,224400.0
194200.0,194970.0
61200.0,85560.0
434500.0,453770.5
102600.0,129380.0
426900.0,454510.5
373600.0,365130.1
90000.0,110000.0
175000.0,195150.0
75000.0,194749.8
332500.0,330380.0
213200.0,186350.0
169700.0,187890.0
193800.0,181670.0
116400.0,128820.0
105200.0,130350.0
183100.0,218890.0
126800.0,156120.0
500000.0,305730.2
116300.0,164530.0
366100.0,326010.0
248800.0,277030.2
209100.0,197510.0
110800.0,133320.0
160200.0,173230.0
193200.0,207420.0
322900.0,275810.0
88200.0,92010.0
327700.0,307670.0
281500.0,256230.0
50100.0,51650.0
66400.0,88420.0
62000.0,73880.0
132200.0,145970.0
184800.0,182040.0
132500.0,139230.0
127000.0,120280.0
124600.0,106180.0
174000.0,142660.0
166300.0,177110.0
216600.0,250300.0
108000.0,113010.0
127000.0,143250.0
169300.0,216970.0
59600.0,79080.0
72100.0,103270.0
213100.0,230210.0
107300.0,107440.0
142700.0,117030.0
108700.0,104250.0
321600.0,365020.2
183800.0,212860.0
191900.0,189150.0
353900.0,440110.5
85700.0,128900.0
104900.0,104680.0
282400.0,344550.1
412500.0,373890.1
340800.0,357050.0
274100.0,411910.1
96200.0,101790.0
136800.0,129530.0
105600.0,138120.0
194100.0,172340.0
151400.0,146030.0
132700.0,89810.0
103100.0,95340.0
263600.0,306300.0
96600.0,110390.0
40000.0,87800.0
263800.0,241430.0
159800.0,165360.0
166500.0,170270.0
67500.0,114730.0
116700.0,140980.0
84700.0,72610.0
160400.0,172220.0
95800.0,80460.0
176700.0,227010.0
254200.0,226210.0
453400.0,486820.8
186900.0,265520.0
162500.0,257090.0
187200.0,184300.0
137500.0,103950.0
132600.0,138000.0
190600.0,178090.0
380400.0,330920.3
351200.0,317340.0
144000.0,152820.0
94100.0,91990.0
246700.0,200310.0
181300.0,175450.0
122700.0,166430.0
257300.0,300680.0
359100.0,315410.0
327200.0,340750.1
178500.0,171640.0
269700.0,191500.0
416700.0,430300.5
170000.0,256390.1
44800.0,60340.0
122200.0,126260.0
189600.0,171220.0
256300.0,271610.0
234600.0,237950.0
324300.0,340070.0
316600.0,298850.0
245500.0,261000.0
164200.0,158990.0
434500.0,443310.6
177600.0,202940.0
105700.0,124510.0
94500.0,116080.0
83800.0,71620.0
352800.0,201550.0
112500.0,178680.0
107800.0,92000.0
114300.0,134120.0
224500.0,273050.0
129800.0,158050.0
175000.0,303340.2
49500.0,92120.0
375000.0,234130.1
107400.0,95750.0
120700.0,172740.0
305200.0,254560.0
339700.0,309570.0
93400.0,105670.0
121800.0,137940.0
106300.0,145870.0
500001.0,500001.0
302700.0,334610.0
282200.0,301960.0
500001.0,307700.1
81300.0,69840.0
133000.0,129330.0
188500.0,278050.1
94200.0,75070.0
426800.0,478420.8
198900.0,283470.0
101100.0,99200.0
84700.0,111420.0
305800.0,287040.0
106400.0,106010.0
92400.0,117570.0
249000.0,238180.0
196400.0,180930.0
500001.0,191140.0
287500.0,350350.2
203000.0,196670.0
165300.0,116750.0
369100.0,256150.0
141000.0,135570.0
285200.0,379820.0
122500.0,102800.0
135000.0,111580.0
128100.0,124370.0
352100.0,341760.0
309500.0,255310.0
54000.0,71820.0
234000.0,178970.0
422800.0,391470.1
198900.0,186400.0
141100.0,134870.0
101400.0,120490.0
245400.0,159360.0
152900.0,171880.0
130200.0,275410.0
235300.0,147660.0
218300.0,254320.0
304900.0,268480.0
286000.0,250620.0
165400.0,212490.0
154200.0,191850.0
161400.0,189850.0
214200.0,189140.0
144300.0,151980.0
248100.0,246960.0
81300.0,120940.0
252200.0,252060.0
225000.0,243000.0
142900.0,155200.0
162000.0,295450.0
475000.0,264580.0
250400.0,274440.1
184400.0,182560.0
419200.0,391560.1
156400.0,229770.0
120800.0,107150.0
203700.0,211080.0
115000.0,168370.0
304500.0,221970.0
111500.0,106360.0
183300.0,178730.0
179600.0,170600.0
314300.0,327860.0
60700.0,80970.0
132200.0,103510.0
300900.0,335500.0
202300.0,338520.0
185400.0,215840.0
163300.0,156230.0
211900.0,205060.0
118100.0,155270.0
431900.0,301790.0
159200.0,228060.0
89300.0,140950.0
82800.0,134740.0
135200.0,158300.0
333300.0,428660.3
500001.0,389320.3
75000.0,141900.1
141500.0,132130.0
90600.0,141290.0
69400.0,89340.0
228500.0,227900.0
275000.0,307730.0
211400.0,239910.0
365500.0,403950.2
128800.0,142620.0
287500.0,185630.0
109800.0,129630.0
97200.0,167480.0
377600.0,385400.0
288500.0,332690.0
294900.0,417160.2
423100.0,463020.7
339300.0,279160.0
225000.0,273690.0
151500.0,154250.0
158700.0,157650.0
103600.0,84400.0
304500.0,230660.0
133600.0,116450.0
109200.0,103890.0
159700.0,142390.0
137900.0,130910.0
98100.0,116450.0
154700.0,172750.0
246400.0,227210.0
166800.0,114820.0
310300.0,218850.0
219200.0,257330.1
97200.0,122030.0
230800.0,246540.0
73500.0,89570.0
312700.0,280920.0
75100.0,81470.0
162100.0,113880.0
162500.0,194230.0
57600.0,71090.0
82500.0,165240.1
204900.0,161430.0
130900.0,163530.0
137500.0,143670.0
96000.0,118660.0
219900.0,197830.0
170300.0,268210.0
218100.0,192200.0
120800.0,109790.0
341300.0,281560.1
119400.0,96970.0
256600.0,263880.0
55000.0,105440.0
60000.0,243000.0
371400.0,277450.0
97300.0,106740.0
161800.0,122490.0
152000.0,136130.0
269700.0,258940.0
112500.0,98650.0
47500.0,87680.0
165900.0,197170.0
105500.0,112990.0
371700.0,239630.0
172200.0,192180.0
169800.0,250990.0
75000.0,122890.0
200000.0,191560.0
49000.0,67390.0
342200.0,412840.3
199000.0,190390.0
186200.0,151490.0
113500.0,117090.0
198100.0,200410.0
108000.0,171520.0
324000.0,356410.0
128100.0,152310.0
78800.0,104450.0
283900.0,374840.0
300000.0,288280.0
162500.0,114470.0
52800.0,55230.0
165500.0,185350.0
154600.0,175100.0
136000.0,160260.0
183600.0,128230.0
204700.0,180710.0
325600.0,279760.0
350000.0,318460.0
372900.0,292720.0
238300.0,231070.0
96700.0,128020.0
106800.0,109280.0
500001.0,271860.0
135200.0,163330.0
287500.0,195950.0
145300.0,163750.0
459200.0,451430.3
214800.0,237970.0
73100.0,81160.0
272000.0,331670.1
153700.0,166910.0
109800.0,139250.0
154700.0,160220.0
146000.0,212180.0
275000.0,287740.0
170800.0,213480.0
108800.0,111380.0
239900.0,312100.0
116600.0,114110.0
486900.0,485380.9
184600.0,197970.0
127100.0,120770.0
332800.0,325580.1
465600.0,378070.1
194000.0,299540.0
224100.0,155960.0
57500.0,259630.0
191000.0,182060.0
156800.0,215450.0
329600.0,402930.4
365500.0,382980.3
198400.0,297110.2
227900.0,262000.0
136000.0,145420.0
218800.0,129010.0
49100.0,50220.0
320800.0,216690.0
170000.0,172380.0
500001.0,394650.2
375700.0,333620.0
155600.0,160880.0
190800.0,173070.0
178600.0,197690.0
180600.0,184910.0
320000.0,337230.0
62600.0,57410.0
225600.0,236160.0
71900.0,79570.0
153700.0,180420.0
260000.0,241780.0
90100.0,110580.0
134400.0,138310.0
500001.0,463220.4
190100.0,184720.0
97900.0,97490.0
86100.0,95010.0
257300.0,213440.0
375300.0,398120.2
107300.0,111480.0
206300.0,178160.0
150000.0,111950.0
295200.0,319780.0
500001.0,405900.3
315100.0,304140.0
72500.0,146950.0
165300.0,165710.0
283300.0,400600.4
377000.0,388350.2
162500.0,166630.0
359100.0,250750.0
240600.0,306950.0
260900.0,169880.0
68200.0,84100.0
180400.0,168110.0
171300.0,164410.0
189000.0,228010.0
67000.0,67840.0
133000.0,130970.0
206700.0,235680.0
287800.0,372700.0
369100.0,355190.0
244700.0,218910.0
275000.0,298130.0
495900.0,432040.4
83400.0,94370.0
341300.0,320530.0
181600.0,158530.0
197700.0,188350.0
184200.0,188670.0
183000.0,287030.2
161900.0,236340.0
112500.0,300770.1
81600.0,99920.0
184300.0,193740.0
67000.0,79380.0
101600.0,122880.0
225600.0,227030.0
154100.0,219320.0
380400.0,321780.0
141300.0,153100.0
200400.0,318280.1
301100.0,305360.1
95400.0,90800.0
240700.0,211000.0
195400.0,230110.0
235300.0,273830.0
157500.0,135470.0
166900.0,180540.0
69900.0,61870.0
426400.0,370490.2
500001.0,500001.0
301700.0,224270.0
420000.0,453760.4
60200.0,70740.0
96100.0,129880.0
179500.0,195750.0
195500.0,175010.0
283100.0,300850.0
113500.0,170120.0
125000.0,78510.0
268300.0,290080.0
264900.0,254830.0
63300.0,76150.0
225000.0,243230.0
223800.0,233850.0
254000.0,204580.0
62000.0,88110.0
376100.0,228950.0
209200.0,225900.0
343100.0,202570.0
184800.0,207580.0
110800.0,118520.0
188600.0,175470.0
56900.0,59860.0
131300.0,160340.1
100800.0,91770.0
108500.0,110350.0
211900.0,312360.0
118800.0,120700.0
133500.0,226930.0
210800.0,209300.0
450000.0,167440.0
130800.0,131120.0
100000.0,131170.0
500001.0,500001.0
183300.0,142580.0
318000.0,268410.0
125600.0,142720.0
176800.0,176940.0
225000.0,250190.0
93800.0,114350.0
205200.0,217820.0
305600.0,276140.0
150000.0,239050.0
63300.0,66060.0
234500.0,206820.0
208100.0,200320.0
225000.0,278540.0
500001.0,500001.0
264400.0,236450.0
275100.0,273400.0
170400.0,168460.0
300000.0,283300.0
93200.0,81490.0
220800.0,170640.0
344300.0,380330.1
109100.0,107470.0
462200.0,412840.0
198500.0,241580.0
114200.0,168730.0
136700.0,202690.0
205900.0,250030.0
133500.0,198970.0
297900.0,348500.1
137500.0,172460.0
115000.0,147890.0
71500.0,86930.0
170300.0,231100.1
204200.0,189530.0
93100.0,96760.0
175500.0,167390.0
272800.0,360190.0
66400.0,65210.0
331100.0,359940.1
291800.0,317680.1
226200.0,228170.0
279800.0,346820.1
46700.0,114050.0
215000.0,176630.0
189900.0,217300.0
325000.0,303750.3
137500.0,158970.0
356900.0,340170.0
228800.0,241500.0
69700.0,66850.0
346700.0,355630.1
111400.0,87550.0
61000.0,65870.0
141700.0,176040.0
212500.0,318650.1
280300.0,251110.0
145800.0,85000.0
245000.0,177690.0
263700.0,436110.3
500001.0,425750.3
141200.0,125250.0
244400.0,170400.0
230100.0,271600.0
363300.0,229140.0
115200.0,133450.0
232000.0,229360.0
97500.0,118850.0
108900.0,92110.0
207600.0,274770.0
74300.0,84200.0
337500.0,194520.0
78900.0,135280.0
93900.0,136390.0
481500.0,460110.4
89500.0,74440.0
111400.0,145160.0
335600.0,316000.0
72300.0,111450.0
222800.0,222150.0
172800.0,225690.0
112500.0,122950.0
329100.0,277160.0
143800.0,143830.0
116100.0,141910.0
225200.0,231050.0
192800.0,234340.0
166300.0,155740.0
201700.0,196610.0
225000.0,182330.0
212000.0,239780.0
114200.0,147710.0
342300.0,402980.1
107300.0,99930.0
232000.0,210160.0
87500.0,105170.0
500001.0,393090.2
115500.0,161280.0
45000.0,69220.0
60900.0,82760.0
500001.0,391140.1
241900.0,242260.0
55600.0,80060.0
122800.0,163520.0
245800.0,216480.0
192300.0,206560.0
191700.0,197390.0
205800.0,356970.0
91500.0,115560.0
354900.0,387060.1
435100.0,438010.4
340400.0,308020.0
253800.0,340290.1
94500.0,129150.0
233300.0,229280.0
88300.0,119350.0
146100.0,176630.0
228900.0,296010.0
125200.0,111030.0
163900.0,165850.0
244400.0,118030.0
234600.0,251520.0
98200.0,281890.3
130900.0,132450.0
294000.0,286640.0
500001.0,421310.5
81800.0,64080.0
243100.0,362330.0
141000.0,155440.0
99800.0,122690.0
186900.0,246600.0
399300.0,380420.1
55000.0,70600.0
116400.0,130800.0
72700.0,77630.0
205000.0,345700.1
184600.0,177600.0
178000.0,185310.0
63300.0,75380.0
81000.0,74060.0
304700.0,228360.0
127300.0,168350.0
331300.0,269170.0
85200.0,84450.0
444500.0,333210.0
219300.0,211580.0
145700.0,172030.0
298400.0,260640.0
137500.0,102670.0
500001.0,472930.4
96400.0,204220.0
281900.0,230630.0
405400.0,145940.0
500001.0,480420.6
70600.0,80410.0
184000.0,183920.0
144400.0,172900.0
207500.0,330420.3
240200.0,257420.0
300000.0,411880.4
174200.0,225160.0
250000.0,204100.0
137900.0,147560.0
92700.0,109600.0
175000.0,187390.0
253900.0,152610.0
249200.0,238220.0
218900.0,191670.0
180600.0,159680.0
255900.0,256830.1
116800.0,225870.0
172600.0,193020.0
500001.0,370640.5
82100.0,78720.0
108300.0,74230.0
156400.0,190100.0
153100.0,281750.0
291400.0,286260.0
103800.0,104960.0
325900.0,396640.1
500001.0,470660.6
84100.0,87310.0
159400.0,108360.0
121800.0,156200.0
55400.0,63400.0
77200.0,89060.0
297800.0,345470.0
173300.0,148990.0
193000.0,221280.0
135200.0,161090.0
307300.0,283700.0
267900.0,345460.2
189600.0,150610.0
138300.0,91490.0
345000.0,353260.0
100000.0,134290.0
117200.0,153500.0
426500.0,310890.0
247000.0,150540.0
145500.0,153300.0
500000.0,366120.4
85500.0,90290.0
265700.0,194030.0
124300.0,128170.0
253500.0,284360.0
64600.0,90780.0
50400.0,61440.0
140500.0,220300.1
168800.0,223320.0
273500.0,198290.0
229300.0,189260.0
61700.0,57300.0
230800.0,301560.0
129700.0,123620.0
256700.0,229350.0
277700.0,311650.0
500001.0,455390.4
200000.0,174000.0
500001.0,490460.8
106300.0,149650.0
338900.0,292620.0
161500.0,141960.0
78400.0,85020.0
80400.0,114760.0
178200.0,173300.0
500001.0,500001.0
354700.0,314450.0
143800.0,279590.1
67800.0,76160.0
195300.0,249230.0
247400.0,194510.0
211100.0,242170.0
255300.0,369810.2
500001.0,496290.8
219500.0,243970.0
173400.0,197400.0
64700.0,65370.0
99100.0,114690.0
232400.0,224680.0
183200.0,187300.0
490000.0,361100.3
269100.0,314810.0
173600.0,180450.0
70000.0,69780.0
157700.0,144690.0
342700.0,347390.1
315800.0,279000.1
291500.0,335610.0
210000.0,210740.0
148500.0,164430.0
337000.0,247930.0
128100.0,187040.0
223700.0,289180.0
94700.0,94240.0
226000.0,219550.0
90400.0,107120.0
179800.0,381990.2
172900.0,156480.0
174500.0,171880.0
214800.0,183840.0
233000.0,244290.0
217100.0,218170.0
130400.0,129540.0
268300.0,197530.0
168800.0,332710.2
339800.0,307500.0
178800.0,168460.0
187500.0,251090.0
55400.0,61340.0
125000.0,183750.0
500001.0,340760.1
51300.0,58310.0
159600.0,171470.0
500001.0,183470.0
169300.0,193190.0
